#  i    j    k    l   func     coefficients (OPLS Fourier dihedraltypes translated to Gromacs Ryckaert-Bellemans form according to the formula in the Gromacs manual)
  CT     CT     C*     CW      3     -1.49369   1.49369   0.00000   0.00000   0.00000   0.00000 
  CT_2   CT     C*     CW      3     -1.49369   1.49369   0.00000   0.00000   0.00000   0.00000 
  CT     CT     C+     HC      3     -4.18400   0.00000   4.18400   0.00000   0.00000   0.00000 
  CT     CT     CO     HC      3      0.62760   1.88280   0.00000  -2.51040   0.00000   0.00000 
  CT     CT     CS     CW      3     -1.49369   1.49369   0.00000   0.00000   0.00000   0.00000 
  CT     CT     CT     F       3      1.46440   1.88280   0.00000  -3.34720   0.00000   0.00000 
  CT     CT     CT     N       3      5.48732   0.02719   0.00000  -5.51451   0.00000   0.00000 
  CT     CT     CT     S       3      3.42461  -3.85974   2.59408  -2.15895   0.00000   0.00000 
  CT     CT     CT     CT      3      2.92880  -1.46440   0.20920  -1.67360   0.00000   0.00000 
  CT     CT     CT     CU      3     -4.96013   6.28646   1.30959  -2.63592   0.00000   0.00000 
  CT     CT     CT     Cl      3      0.83680   2.51040   0.00000  -3.34720   0.00000   0.00000 
  CT     CT     CT     HC      3      0.62760   1.88280   0.00000  -2.51040   0.00000   0.00000 
